question,answer
"네, 이젠 치료도 다 끝나가고 있으니 곧 직장에 나갈 수 있을 거예요. 직장에 나간다면 전과는 다른 생활이 될 것 같아요. 돈을 벌기 위해 억지로 하는 일이 아니라 정말 즐거워서 잘할 것 같아요.",감정화자님의 글에서 힘이 느껴져서 정말 기분이 좋아요. 병이 생기면 좌절하고 포기하는 경향이 있는데 감정화자님은 오히려 더 희망을 가지셔서 제 마음이 흐뭇해요. 그리고 이런 깊이 있는 성찰의 말씀까지 들려주시니 정말 감동이에요.
그렇게 봐주시니 더 힘이 나는 것 같아요. 전보다 더 행복하게 일할 제 모습을 상상하면 기쁨이 가득 차 올라와요. 우리는 유한한 삶을 사는 존재이므로 살아있을 때 후회 없이 잘 살아야 할 것 같아요.,정말 좋은 말 가슴에 새겨야겠어요. 저도 감정화자님처럼 하루하루 잘 살아가야겠어요. 그리고 감정화자님이 건강한 모습으로 회사에 출근하시는 날을 손꼽아 기다릴게요.
공감화자님 이번에 우리 부산 답사 가는 거 같이 가시죠? 저 지금 너무 기뻐요!,"네, 저도 가죠. 뭐 좋은 일 있으세요?"
저 고향이 부산인 거 아시죠? 저 오랜만에 고향 가는 것도 좋은데 제가 좋아하는 음식이 많은 깡통시장도 간다니 너무 좋아요! 부산이면 제가 나서서 할 수 있는 일이 있을 것 같아서 너무 기뻐요!,감정화자님이 기뻐하는 것 보니까 저도 덩달아 너무 들뜨고 좋네요. 깡통시장은 어디 근처에 있는 거죠? 시장을 두 군데나 답사 해야 하니 서로 너무 멀지 않았으면 좋겠는데요.
깡통시장은 국제시장 옆에 붙어 있어요! 구경할 것도 많고 먹을 것도 많으니 천천히 걸으며 이동해도 좋을 것 같아요. 뭔가 제가 도움이 되는 기분이라 더 기분이 좋아요.,두 시장이 붙어 있다니 듣던 중 반가운 소리네요! 정말 이번 부산 답사에 감정화자님이 많은 도움을 주실 수 있겠는데요? 평소에 잘 모르는 일도 성실하게 해결하시는 분이니 잘 아는 일은 결과도 엄청나겠군요!
제가 기대를 충족시키기 위해 정말 잘해야겠다는 느낌이 드는데요? 정말 오랜만에 가는 거라 저도 조금 기억을 더듬어 봐야겠지만 어떻게든 되겠죠! 빨리 부산 바다도 보고 싶고 하여튼 지금 너무 기뻐서 웃음이 끊이지 않네요!,감정화자님께서 이렇게 기뻐하시니 저도 계속 웃게 되네요! 한편으로는 제가 괜히 부담만 드린 건 아닌지 걱정이 돼요. 너무 부담 가지지 마시고 하던대로 하시면 분명히 좋을 거예요!
"네, 부담스럽지는 않은데 잘 해내고 싶긴 한 것 같아요. 그래도 제가 근 5년을 빼고 평생을 살던 곳인데 잘할 것 같아요!","그럼요, 분명 잘 해내실 수 있으실 거예요. 그래도 과장님도 같이 가는 답사니까 정리된 일정이나 루트는 필요할 것 같아요. 잘하실 테지만 너무 기쁘고 자신하는 나머지 실수한다면 분명 감정화자님도 스스로 실망하실 것 같거든요."
"그러고 보니 과장님도 함께 가시네요. 하마터면 잊어버릴 뻔했는데 다시 알려주셔서 너무 감사해요. 역시 이번 답사는 잘 되려나 봐요, 이렇게 도와주는 사람도 있고요!",어쩌면 기분 상하실 말이었을 텐데 이렇게 반응해주시니 제가 더 감사하죠! 역시 저는 감정화자님 같은 씩씩하고 긍정적인 성격을 꼭 닮고 싶어요.
"공감화자님은 언제나 이성적이고 차분하시잖아요, 전 그 부분을 정말 배우고 싶었어요! 이번 답사 제가 너무 방방 뜨면 꼭 잡아주세요. 공감화자님만 믿겠습니다!",저도 감정화자님의 활약 기대하고 있을게요! 나중에 또 연락해요.
저는 어렸을 때 할머니 손에 자랐어요. 그런데 할머니가 병원 치료받는 것 때문에 열흘 뒤 저희 집에오신데요. 한 달간 계신다 해서 너무 기뻐요.,감정화자씨는 할머니와의 관계가 남다르겠어요. 벌써 행복해하는 마음이 그려져 제가 다 설레고 기뻐요.
할머니가 엄마 이상의 사랑을 주셔서 저는 부족함 없이 이렇게 잘 자란 거 같아요.,감정화자씨가 예의도 바르고 배려심도 너무 많잖아요. 할머니가 사랑으로 키워주신 게 느껴지네요. 할머니가 많이 뿌듯하실거같아요.
네. 저희 할머니는 사랑한단 말을 항상 하셨어요. 제가 얼른 성공해서 할머니께 효도했으면 좋겠어요.,감정화자씨 마음이 너무 예쁘네요. 항상 감사하고 사랑하는 마음은 할머니께서 충분히 느끼셨을 거예요. 할머니도 감정화자씨가 옆에 있어서 든든할 거예요.
할머니가 요즘 많이 늙으셨어요. 세월이 너무 빨라서 할머니가 아파하시는 게 속상해요.,감정화자씨 마음 충분히 이해가 가요. 할머니는 언제나 푸근하고 따듯 면성 감사한 존재죠. 아프셔서 오신다는 건 슬픈 일이지만 할머니도 너무 기쁘셔서 아픈 곳도 금방 나으실 거 같은데요.
그렇게 말씀해 주시니 조금 안심이 돼요. 얼른 할머니를 보고 싶어서 매일 밤 잠을 설쳐요.,할머니께서도 감정화자씨 만날 생각에 아마 잠을 설치실 거예요. 할머니 계실때 많이 효도하세요. 세월은 사람을 기다려주지않거든요.
맞아요. 너무 세월이 빨라요. 할머니 댁에 가면 할머니가 몸이 편찮으셔도 정성껏 밥상을 차려주시거든요. 이젠 제가 할머니께 제 손으로 매일 맛있는 걸 차려드려야겠어요.,할머니 음식은 언제나 사랑이죠. 저도 돌아가신 할머니가 그리워지네요. 좀 더 잘 해 드릴 걸이란 후회도 생기고요.
공감화자씨가 그렇게 말해주니 저도 살아 계실 때 더 자주 만나야겠어요. 후회 없이 더 잘 해 드려야겠단 생각이 들어요.,네. 감정화자씨 마음은 이미 충분히 잘 하고 있는 거 같아요. 얼른 할머니 만나서 좋은 시간 되시길 바라요.
와 어젯밤에 난 기사 보셨나 드디어 신형 스마트폰이 출시되었어요! 드디어 제 핸드폰을 바꾼다는 생각에 뛸 듯이 기쁘네요. 빨리 사고 싶어서 잠이 오지 않을 지경이에요!,전부터 계속 스마트폰을 바꾸고 싶다고 노래를 부르셨는데 정말 축하드려요! 제 일도 아닌데 제 일인 것처럼 기분이 좋네요.
아직 구매를 할 수는 없지만 곧 예약할 수 있더라고요. 꿈만 꾸었던 순간이 현실이 되니까 정말 행복해요. 정말 오랜만에 느끼는 행복에 지금까지 있던 모든 근심이 다 날아가는 기분이에요.,오랜 세월 하나의 스마트폰만 사용하셨는데 당연히 기쁘시겠죠! 가장 기다려온 순간을 이렇게 함께하게 되어서 저도 정말 기분이 좋네요.
예약을 하는 날짜가 다가오면 다가올수록 제 심장도 빨리 뛰는 것 같아요. 제가 좋아하는 연예인이라도 만난 것 같은 기분이에요. 이 행복한 기분을 정말 기록이라도 해두고 싶을 지경이에요.,옆에서 지켜보는 저도 이렇게 행복한데 당사자는 얼마나 기쁘겠어요. 분명 세상을 다 가진 듯한 기분이실 것 같아요. 제가 스마트폰을 바꿀 때 딱 그런 기분이었거든요!
맞아요 이미 어떤 종류 살지 다 정해 놨거든요. 정말 오랜 시간을 사용했다가 바꾸는 거라 더 보람찬 것 같아요. 기다린 보람이 있어서 뿌듯하네요.,마치 오랜 여정 끝에 사막에서 오아시스를 찾은 듯한 기분이었겠어요! 대리님의 행복한 기분이 저에게 그대로 전해지는 것 같네요. 이야기만 들어도 입가에 미소가 지어지는걸요!
이제 예쁜 사진을 찍을 수 있을 것 같아서 정말 기대 중이에요. 이젠 여행 가서 사진도 많이 찍을 수 있다는 생각에 너무 설레네요.,여행 가서 예쁜 사진을 찍는 것만큼 기분 좋은 일도 없죠! 쓰던 핸드폰과 비교하면서 느끼는 감정은 이 세상 그 어떤 행복과 빗대어도 뒤지지 않을 거예요.
역시 그렇죠? 정말 산타할아버지를 기다리는 어린아이가 된 기분이네요. 매일 매일 새로운 스마트폰을 사용하는 꿈을 꾸면서 잠에 들거든요. 이 소식을 누군가에게 꼭 전달하고 싶었는데 이렇게 대화를 나누니 더 실감 나는 것 같아요!,나중에 구매하시면 꼭 직장에서도 자랑 한번 해주세요. 이렇게까지 기뻐하시는데 꼭 한번 보고 싶네요.
하하 당연하죠! 모두에게 자랑하고 싶어서 참을 수가 없네요! 한 사람에게 말해도 이렇게 기분이 좋은데 모두가 이 소식을 알면 어떻겠어요! 너무 떨려서 심장이 터질 것 만 같아요!,당연하죠. 저를 비롯해서 모두가 한 마음 한 뜻으로 축하해줄 거예요! 앞으로 새로운 스마트폰과 행복한 나날들을 보내시겠네요!
"공감화자님, 내일이 스승의 날이라서 점심시간에 백화점에 가서 은사님께 드릴 선물로 넥타이를 샀어요. 제가 미술을 시작할 수 있도록 응원해주신 분이라 저의 삶의 전환점이 되어 주신 분이죠. 내일 은사님을 뵐 생각에 기쁜 마음이네요.",문자로 보내주신 내용이지만 얼마나 기쁘신지 느껴질 정도예요. 그런 은사님을 만나 미술을 시작하게 되신 게 축복이네요.
제가 어릴 때 많이 소극적이라서 학교에서 눈에 띄지 않는 아이였어요. 그래서 항상 노트에 그림을 그리곤 했는데 그걸 보고 미술을 해보는 게 어떻겠냐고 해주셨죠. 정말 감사한 분이라 생각만 해도 기뻐져요.,그런 좋은 분을 만난 것도 다 감정화자님이 성실하게 학교 생활을 하셨기 때문이에요. 감정화자님이 조용한 아이라고 하셨지만 지금처럼 성실하고 책임감 있게 임하는 모습이셨을 것 같다는 생각이 드네요.
선생님이 그렇게 말씀을 해주시고 저는 미술이란 것을 전문적으로 교육 받게 되었고 대학까지 나오게 되었죠. 지금 제가 하는 디자인 일도 은사님이 없었다면 꿈도 못 꿀 일이에요. 이 일을 너무 사랑하고 좋아하는데 은사님 덕분에 하게 된 거란 생각에 감사한 마음이에요.,역시 공을 타인에게 돌리는 것도 똑같으시군요. 회사에서도 감 정화자 님이 공을 세워도 다른 동료들에게 감사를 표하시잖아요. 어릴 때부터 변함없는 겸손함을 가지고 계시네요.
"사실인 걸요, 그래서 저는 이 회사에 들어온 이후부터 매년 은사님을 뵙는 것 같아요. 저에게 삶의 즐거움을 알려주신 분이라고 생각해요. 감사한 마음에 제 삶이 더 기뻐져요.",매년 그렇게 하기 쉽지 않으실 텐 데 대단하세요. 은사님이 얼마나 좋아하실지 제가 모르는 분이라고 해도 알 수 있어요.
저에게는 은인과도 같은 분인데 어떻게 안 찾아뵐 수가 있나요. 그렇게 안 한다면 저는 제 자신을 용납할 수 없을 것 같아요. 은혜를 모르는 사람은 인간이 아니라는 생각을 하거든요.,"그렇게 까지 생각하시는지 몰랐어요, 역시 자신만의 인생의 철학이 있으신 분이군요. 회사에서도 참 멋지게 사신다는 생각을 했는데 이런 이유가 있었네요."
내일이 스승의 날이라서 은사님 넥타이를 산 게 너무 기뻐서 공감화자님에게 문자를 보냈어요. 그런데 저를 이렇게 칭찬해 주시니 제 기쁜 마음이 배가 되네요.,제가 느꼈던 그대로 말씀드린 건데 기쁘셨다니 다행이네요. 저는 되려 문자를 읽으면서 감정화자님의 진심 어린 마음을 들을 수 있어서 너무 좋았어요.
저의 이야기에 공감해 주시고 칭찬해 주셔서 제가 몸 둘 바를 모르겠어요. 대단한 것이 아닌데 그렇게 반응해 주시니 제가 더 좋은 사람이 되고 싶어져요.,감정화자님의 문자를 보고 많은 생각을 하게 되었어요. 정말 같은 회사의 동료지만 은사님을 생각하는 그 마음이 참 대단했어요. 회사의 모든 사람들이 다 배워야 한다는 생각이 들었죠.
지난 달부터 엄마가 다시 일하시기 시작했어. 활력을 찾은 엄마 모습에 기분이 너무 좋은 거 있지!,"와, 정말 잘 됐다! 너 뿌듯하겠다. 나도 이렇게 기쁜걸!"
"엄마가 이렇게 자신감을 가지고 사회생활을 다시 하신다는 게 믿기지가 않아. 그만큼 감사하고, 감동이지.","그럼, 너 스트레스 때문에 고생 엄청 했잖아. 기다리던 엄마 모습을 드디어 봤으니, 그 마음은 오죽하겠니. 나도 감동이다!"
"어 엄마 항암 치료받으시던 지난 2년간 다시 일어나실 수 있을까 걱정 정말 많았어. 기적 같은 일이 생긴 것 같아, 행복해!","나도 알지. 엄마 생각 항상 먼저 하면서, 보살피던 너의 지극 정성을 어떻게 잊을 수 있겠어. 난 그때 네가 정말 대단하다고 느꼈어. 너가 보여 준 희생정신과 의지력이 나에게 훌륭한 귀감이었거든."
"당연히 해야 할 일이었지. 공감화자가 그렇게 말해주니, 그때 했던 고생을 칭찬받는 것 같아 눈물이 난다. 아, 엄마가 심지어 오늘 아침에는 도시락도 직접 싸 가셨어.",와 놀랍다. 네가 어머님 의지력을 닮았구나! 아직도 몸이 힘드실 텐데 말이야. 나라면 너무 기뻐서 엄마를 안아드렸을 것 같아.
"역시 공감화자 넌 다정해! 나는 그런 애교스러운 모습은 없는데, 오늘 처음으로 엄마한테 고맙다는 말씀은 드렸어. 생각보다 훨씬 더 좋아하셔서 놀랐지 뭐야.","감성화자야 너무 잘했다! 맞아, 부모님들은 그런 고마움이나 사랑의 표현을 기다리고 계시는 것 같아. 나도 부모님께 사랑한다고 처음 말로 표현했던 날, 두 분이 보여주신 기쁨의 표정을 못 잊어."
